game_format,n_players,players_stacks,__players_cards,__board_cards,me_position,me_name,me_categ,me_cards,me_hand,players_action,me_action,me_playing,_players_game_style,_players_bet_strategy
cash_game,3,"{0: 50, 1: 75, 2: 20}","{0: ('9ca', '5pi'), 1: ('kca', '8ca'), 2: ('8tr', 'ttr')}","('jca', 'qca', '6co', 'atr', '7ca')",1,BB,middle,"('kca', '8ca')",k8s,"{0: 'raise - PO-5', 2: 'fold - '}",,,"{0: 'loose', 2: 'limper'}","{0: 'normal', 2: 'normal'}"
cash_game,4,"{0: 200, 1: 100, 2: 100, 3: 150}","{0: ('3pi', '9co'), 1: ('9ca', '9tr'), 2: ('qca', 'jca'), 3: ('5tr', 'tca')}","('6co', '4ca', 'ktr', 'kca', 'aco')",2,mp,middle,"('qca', 'jca')",qjs,{},,,"{0: 'loose', 1: 'thight', 3: 'normal'}","{0: 'agressive', 1: 'passive', 3: 'passive'}"
cash_game,2,"{0: 50, 1: 150}","{0: ('6tr', '9tr'), 1: ('8ca', '5ca')}","('tca', '4ca', '8tr', '8co', 'jpi')",0,SB,-,"('6tr', '9tr')",96s,{},,,{1: 'limper'},{1: 'normal'}
cash_game,2,"{0: 150, 1: 50}","{0: ('6co', 'qco'), 1: ('jtr', 'jpi')}","('4pi', '2ca', 'tpi', 'aca', '6tr')",1,BB,-,"('jtr', 'jpi')",jj,{0: 'call - '},,,{0: 'thight'},{0: 'passive'}
cash_game,2,"{0: 150, 1: 100}","{0: ('6pi', 'jtr'), 1: ('2pi', 'tco')}","('4pi', '5pi', '7co', '9pi', '6ca')",0,SB,-,"('6pi', 'jtr')",j6o,{},,,{1: 'thight'},{1: 'normal'}
cash_game,3,"{0: 50, 1: 20, 2: 100}","{0: ('2tr', 'api'), 1: ('8pi', 'qtr'), 2: ('2co', 'ktr')}","('9co', '4tr', '6ca', '8ca', '7ca')",1,BB,middle,"('8pi', 'qtr')",q8o,"{0: 'call - ', 2: 'fold - '}",,,"{0: 'loose', 2: 'limper'}","{0: 'agressive', 2: 'agressive'}"
cash_game,2,"{0: 100, 1: 100}","{0: ('9ca', 'jpi'), 1: ('8co', 'qtr')}","('4co', '4pi', 'tca', '6pi', 'atr')",0,SB,-,"('9ca', 'jpi')",j9o,{},,,{1: 'thight'},{1: 'passive'}
cash_game,2,"{0: 100, 1: 75}","{0: ('jco', '5pi'), 1: ('kpi', '3co')}","('6tr', '9co', 'ttr', '3ca', '9tr')",0,SB,-,"('jco', '5pi')",j5o,{},,,{1: 'thight'},{1: 'agressive'}
cash_game,3,"{0: 200, 1: 100, 2: 150}","{0: ('8co', '2co'), 1: ('jtr', '6ca'), 2: ('ktr', '6pi')}","('4co', 'kca', '5pi', 'qco', '8pi')",2,button,late,"('ktr', '6pi')",k6o,{},,,"{0: 'thight', 1: 'limper'}","{0: 'normal', 1: 'normal'}"
cash_game,4,"{0: 150, 1: 200, 2: 150, 3: 150}","{0: ('2ca', 'aco'), 1: ('2co', 'kco'), 2: ('2tr', 'ttr'), 3: ('7tr', 'jca')}","('9ca', 'api', '8tr', '5pi', '3pi')",0,SB,blind,"('2ca', 'aco')",a2o,"{2: 'fold - ', 3: 'raise - PO-3'}",,,"{1: 'loose', 2: 'thight', 3: 'thight'}","{1: 'agressive', 2: 'agressive', 3: 'passive'}"
cash_game,4,"{0: 150, 1: 75, 2: 100, 3: 400}","{0: ('8co', '4ca'), 1: ('aco', 'qtr'), 2: ('aca', '5pi'), 3: ('7co', 'ktr')}","('4co', 'kpi', 'ttr', '9ca', '8tr')",1,BB,early,"('aco', 'qtr')",aqo,"{0: 'raise - all_in', 2: 'raise - PO-1', 3: 'call - '}",,,"{0: 'limper', 2: 'limper', 3: 'normal'}","{0: 'normal', 2: 'agressive', 3: 'agressive'}"
cash_game,2,"{0: 100, 1: 50}","{0: ('4pi', '7pi'), 1: ('7tr', '2co')}","('atr', '9co', '6co', '3pi', 'tpi')",0,SB,-,"('4pi', '7pi')",74s,{},,,{1: 'thight'},{1: 'agressive'}
cash_game,2,"{0: 75, 1: 100}","{0: ('atr', '5ca'), 1: ('7tr', '5co')}","('3pi', '8tr', '3ca', 'tco', 'kca')",0,SB,-,"('atr', '5ca')",a5o,{},,,{1: 'loose'},{1: 'agressive'}
cash_game,3,"{0: 100, 1: 100, 2: 75}","{0: ('5pi', 'aca'), 1: ('8tr', '6pi'), 2: ('tpi', '2co')}","('9ca', 'qco', '5ca', 'kca', 'jtr')",0,SB,early,"('5pi', 'aca')",a5o,{2: 'call - '},,,"{1: 'thight', 2: 'normal'}","{1: 'normal', 2: 'agressive'}"
cash_game,4,"{0: 150, 1: 75, 2: 100, 3: 100}","{0: ('7ca', '9pi'), 1: ('qca', '6co'), 2: ('atr', '8pi'), 3: ('3co', 'kco')}","('jpi', 'tpi', '5tr', 'qco', '7tr')",2,mp,middle,"('atr', '8pi')",a8o,{},,,"{0: 'thight', 1: 'loose', 3: 'normal'}","{0: 'agressive', 1: 'passive', 3: 'agressive'}"
cash_game,4,"{0: 100, 1: 75, 2: 150, 3: 150}","{0: ('9co', '5ca'), 1: ('3tr', 'tpi'), 2: ('aco', '8co'), 3: ('5pi', 'qca')}","('kpi', '5co', 'jca', '2co', '2pi')",2,mp,middle,"('aco', '8co')",a8s,{},,,"{0: 'normal', 1: 'loose', 3: 'normal'}","{0: 'normal', 1: 'normal', 3: 'passive'}"
cash_game,3,"{0: 75, 1: 75, 2: 50}","{0: ('jpi', 'ttr'), 1: ('5tr', 'jco'), 2: ('8tr', '3pi')}","('6pi', 'qco', '6ca', '9ca', '9pi')",2,button,late,"('8tr', '3pi')",83o,{},,,"{0: 'limper', 1: 'loose'}","{0: 'normal', 1: 'agressive'}"
cash_game,4,"{0: 100, 1: 50, 2: 200, 3: 75}","{0: ('7pi', 'kco'), 1: ('api', '9co'), 2: ('6pi', '7tr'), 3: ('9ca', '2pi')}","('4co', '5co', 'qco', '2co', '5pi')",2,mp,middle,"('6pi', '7tr')",76o,{},,,"{0: 'limper', 1: 'normal', 3: 'normal'}","{0: 'normal', 1: 'passive', 3: 'passive'}"
cash_game,2,"{0: 75, 1: 100}","{0: ('6co', '3co'), 1: ('4pi', '5ca')}","('qca', '7ca', '7pi', '3tr', 'atr')",0,SB,-,"('6co', '3co')",63s,{},,,{1: 'normal'},{1: 'agressive'}
cash_game,2,"{0: 200, 1: 20}","{0: ('6ca', 'jpi'), 1: ('2ca', 'api')}","('6pi', '5pi', '8ca', 'ktr', '5ca')",0,SB,-,"('6ca', 'jpi')",j6o,{},,,{1: 'loose'},{1: 'normal'}
cash_game,3,"{0: 20, 1: 50, 2: 75}","{0: ('8tr', 'aco'), 1: ('2pi', '5co'), 2: ('4co', 'qca')}","('7tr', 'jtr', '2tr', '4ca', 'kco')",2,button,late,"('4co', 'qca')",q4o,{},,,"{0: 'normal', 1: 'normal'}","{0: 'passive', 1: 'agressive'}"
cash_game,3,"{0: 150, 1: 150, 2: 75}","{0: ('9tr', '2tr'), 1: ('9ca', '6pi'), 2: ('qco', '2ca')}","('2co', 'api', '3tr', 'aca', 'tca')",0,SB,early,"('9tr', '2tr')",92s,{2: 'call - '},,,"{1: 'loose', 2: 'normal'}","{1: 'agressive', 2: 'passive'}"
cash_game,4,"{0: 75, 1: 150, 2: 100, 3: 150}","{0: ('3ca', '2pi'), 1: ('aca', '4co'), 2: ('6pi', 'api'), 3: ('qtr', '8pi')}","('jca', '3tr', '8ca', 'jpi', '6co')",3,button,late,"('qtr', '8pi')",q8o,{2: 'call - '},,,"{0: 'thight', 1: 'thight', 2: 'normal'}","{0: 'normal', 1: 'normal', 2: 'agressive'}"
cash_game,4,"{0: 150, 1: 75, 2: 75, 3: 150}","{0: ('7co', 'atr'), 1: ('6co', '4tr'), 2: ('qco', '7pi'), 3: ('8co', 'qca')}","('2pi', '5tr', 'ttr', '9co', '3tr')",2,mp,middle,"('qco', '7pi')",q7o,{},,,"{0: 'thight', 1: 'thight', 3: 'limper'}","{0: 'normal', 1: 'agressive', 3: 'passive'}"
cash_game,3,"{0: 75, 1: 150, 2: 20}","{0: ('qtr', '5co'), 1: ('tco', 'jca'), 2: ('9tr', '7ca')}","('qco', '9ca', '8co', 'qca', '2tr')",0,SB,early,"('qtr', '5co')",q5o,{2: 'raise - all_in'},,,"{1: 'normal', 2: 'loose'}","{1: 'passive', 2: 'agressive'}"
cash_game,3,"{0: 75, 1: 75, 2: 75}","{0: ('4tr', '3tr'), 1: ('9ca', '9tr'), 2: ('3ca', 'kco')}","('6co', '7ca', '8tr', '5co', '9pi')",0,SB,early,"('4tr', '3tr')",43s,{2: 'call - '},,,"{1: 'loose', 2: 'normal'}","{1: 'agressive', 2: 'passive'}"
cash_game,4,"{0: 50, 1: 50, 2: 50, 3: 150}","{0: ('jpi', '8co'), 1: ('qtr', 'aco'), 2: ('7ca', 'api'), 3: ('5tr', 'qco')}","('7pi', '9pi', '4ca', 'atr', '5co')",3,button,late,"('5tr', 'qco')",q5o,{2: 'raise - PO-3'},,,"{0: 'loose', 1: 'thight', 2: 'limper'}","{0: 'passive', 1: 'passive', 2: 'normal'}"
cash_game,2,"{0: 50, 1: 100}","{0: ('4tr', 'api'), 1: ('3ca', '8pi')}","('3pi', '8ca', 'aco', '4pi', 'qtr')",0,SB,-,"('4tr', 'api')",a4o,{},,,{1: 'loose'},{1: 'passive'}
cash_game,4,"{0: 75, 1: 100, 2: 75, 3: 200}","{0: ('6ca', 'kca'), 1: ('qpi', 'atr'), 2: ('tca', '7tr'), 3: ('kco', '7pi')}","('api', '7co', '8co', '9ca', 'aca')",1,BB,early,"('qpi', 'atr')",aqo,"{0: 'call - ', 2: 'call - ', 3: 'raise - BB-5'}",,,"{0: 'limper', 2: 'loose', 3: 'limper'}","{0: 'passive', 2: 'passive', 3: 'normal'}"
cash_game,4,"{0: 100, 1: 200, 2: 150, 3: 200}","{0: ('qtr', 'api'), 1: ('9co', '9tr'), 2: ('6pi', '2ca'), 3: ('8co', 'jco')}","('8ca', 'jtr', 'tca', '4tr', '9pi')",3,button,late,"('8co', 'jco')",j8s,{2: 'call - '},,,"{0: 'limper', 1: 'normal', 2: 'limper'}","{0: 'passive', 1: 'agressive', 2: 'normal'}"
cash_game,4,"{0: 100, 1: 100, 2: 400, 3: 50}","{0: ('3tr', 'qpi'), 1: ('8co', '5pi'), 2: ('tco', '8ca'), 3: ('kca', '3co')}","('jco', '6co', '6pi', 'ktr', 'atr')",2,mp,middle,"('tco', '8ca')",t8o,{},,,"{0: 'limper', 1: 'limper', 3: 'normal'}","{0: 'passive', 1: 'passive', 3: 'passive'}"
cash_game,4,"{0: 100, 1: 100, 2: 200, 3: 75}","{0: ('3co', 'tco'), 1: ('4pi', 'kca'), 2: ('2tr', '8pi'), 3: ('9co', 'qco')}","('atr', '2ca', '2co', 'qpi', 'kco')",3,button,late,"('9co', 'qco')",q9s,{2: 'call - '},,,"{0: 'loose', 1: 'normal', 2: 'limper'}","{0: 'passive', 1: 'normal', 2: 'agressive'}"
cash_game,2,"{0: 200, 1: 50}","{0: ('tca', 'ttr'), 1: ('aca', '7pi')}","('qca', '7tr', '3co', 'api', 'ktr')",1,BB,-,"('aca', '7pi')",a7o,{0: 'call - '},,,{0: 'thight'},{0: 'normal'}
cash_game,4,"{0: 75, 1: 75, 2: 200, 3: 200}","{0: ('2co', 'ttr'), 1: ('3pi', 'tca'), 2: ('qtr', '3ca'), 3: ('jca', '6co')}","('tco', '8co', '6tr', '9ca', '6pi')",1,BB,early,"('3pi', 'tca')",t3o,"{0: 'call - ', 2: 'raise - PO-1', 3: 'fold - '}",,,"{0: 'loose', 2: 'normal', 3: 'limper'}","{0: 'normal', 2: 'agressive', 3: 'passive'}"
cash_game,4,"{0: 50, 1: 100, 2: 100, 3: 50}","{0: ('qca', '5tr'), 1: ('2co', 'jpi'), 2: ('6ca', 'kco'), 3: ('kpi', '3tr')}","('2tr', '9co', 'tco', '3pi', '5ca')",3,button,late,"('kpi', '3tr')",k3o,{2: 'raise - BB-5'},,,"{0: 'thight', 1: 'normal', 2: 'thight'}","{0: 'normal', 1: 'agressive', 2: 'agressive'}"
cash_game,2,"{0: 50, 1: 400}","{0: ('4tr', '3tr'), 1: ('2pi', '5co')}","('3ca', '8co', '7pi', '5tr', 'qtr')",0,SB,-,"('4tr', '3tr')",43s,{},,,{1: 'limper'},{1: 'agressive'}
cash_game,4,"{0: 400, 1: 75, 2: 75, 3: 150}","{0: ('3co', '9co'), 1: ('4tr', '5ca'), 2: ('jtr', '5co'), 3: ('kca', '5tr')}","('api', 'jca', 'aca', '7pi', '4ca')",3,button,late,"('kca', '5tr')",k5o,{2: 'call - '},,,"{0: 'limper', 1: 'thight', 2: 'thight'}","{0: 'normal', 1: 'agressive', 2: 'passive'}"
cash_game,3,"{0: 50, 1: 75, 2: 75}","{0: ('3co', '2tr'), 1: ('qtr', '5pi'), 2: ('3ca', 'qpi')}","('7pi', '4pi', 'jca', '6co', 'qca')",0,SB,early,"('3co', '2tr')",32o,{2: 'raise - BB-10'},,,"{1: 'normal', 2: 'thight'}","{1: 'passive', 2: 'passive'}"
cash_game,2,"{0: 75, 1: 20}","{0: ('2co', '8ca'), 1: ('7co', '8pi')}","('jtr', '9tr', 'tpi', 'api', 'atr')",0,SB,-,"('2co', '8ca')",82o,{},,,{1: 'thight'},{1: 'agressive'}
cash_game,3,"{0: 200, 1: 20, 2: 50}","{0: ('aco', 'jco'), 1: ('7co', 'jpi'), 2: ('8tr', '4pi')}","('jca', '9tr', '6pi', 'kca', '2co')",2,button,late,"('8tr', '4pi')",84o,{},,,"{0: 'normal', 1: 'loose'}","{0: 'agressive', 1: 'agressive'}"
cash_game,2,"{0: 50, 1: 75}","{0: ('3pi', 'qpi'), 1: ('7pi', 'jpi')}","('jca', 'tco', 'kca', 'aca', '4co')",0,SB,-,"('3pi', 'qpi')",q3s,{},,,{1: 'loose'},{1: 'agressive'}
cash_game,2,"{0: 75, 1: 400}","{0: ('9ca', '2ca'), 1: ('3ca', 'tpi')}","('6ca', '5co', 'aca', '8co', '6pi')",0,SB,-,"('9ca', '2ca')",92s,{},,,{1: 'thight'},{1: 'passive'}
cash_game,2,"{0: 100, 1: 75}","{0: ('7tr', 'qco'), 1: ('3ca', 'qtr')}","('2ca', 'aco', '2tr', '9tr', '9pi')",1,BB,-,"('3ca', 'qtr')",q3o,{0: 'call - '},,,{0: 'normal'},{0: 'passive'}
cash_game,4,"{0: 100, 1: 50, 2: 20, 3: 100}","{0: ('7co', '3ca'), 1: ('9ca', 'api'), 2: ('6co', 'jca'), 3: ('ttr', 'jpi')}","('qco', '8pi', '4co', 'kpi', 'ktr')",3,button,late,"('ttr', 'jpi')",jto,{2: 'call - '},,,"{0: 'normal', 1: 'limper', 2: 'normal'}","{0: 'passive', 1: 'normal', 2: 'normal'}"
cash_game,4,"{0: 100, 1: 150, 2: 100, 3: 75}","{0: ('6tr', 'aco'), 1: ('9pi', '3ca'), 2: ('8pi', '9ca'), 3: ('jco', 'qtr')}","('qpi', '5pi', 'ktr', 'qca', 'jpi')",1,BB,early,"('9pi', '3ca')",93o,"{0: 'call - ', 2: 'fold - ', 3: 'call - '}",,,"{0: 'limper', 2: 'normal', 3: 'normal'}","{0: 'agressive', 2: 'normal', 3: 'passive'}"
cash_game,2,"{0: 20, 1: 400}","{0: ('jco', 'jca'), 1: ('9pi', 'tco')}","('6co', '4tr', 'kca', '5ca', '4co')",0,SB,-,"('jco', 'jca')",jj,{},,,{1: 'limper'},{1: 'normal'}
cash_game,2,"{0: 150, 1: 150}","{0: ('4tr', 'qpi'), 1: ('6ca', 'ttr')}","('qtr', '9ca', 'aca', 'jca', '8pi')",0,SB,-,"('4tr', 'qpi')",q4o,{},,,{1: 'loose'},{1: 'passive'}
cash_game,4,"{0: 200, 1: 150, 2: 75, 3: 100}","{0: ('aco', 'jpi'), 1: ('3pi', '2tr'), 2: ('6ca', '9ca'), 3: ('3tr', '9co')}","('jca', '3ca', '9pi', '8pi', 'kca')",2,mp,middle,"('6ca', '9ca')",96s,{},,,"{0: 'loose', 1: 'normal', 3: 'limper'}","{0: 'normal', 1: 'agressive', 3: 'passive'}"
cash_game,2,"{0: 100, 1: 200}","{0: ('5tr', 'ttr'), 1: ('atr', '2ca')}","('9pi', '4co', 'jpi', '7ca', '3co')",1,BB,-,"('atr', '2ca')",a2o,{0: 'raise - PO-10'},,,{0: 'thight'},{0: 'agressive'}
cash_game,3,"{0: 200, 1: 50, 2: 75}","{0: ('5ca', '4pi'), 1: ('ttr', '3ca'), 2: ('tca', '7pi')}","('aco', 'kpi', '8ca', '4co', 'tco')",2,button,late,"('tca', '7pi')",t7o,{},,,"{0: 'thight', 1: 'thight'}","{0: 'agressive', 1: 'normal'}"
cash_game,2,"{0: 100, 1: 20}","{0: ('api', '6ca'), 1: ('tca', '4ca')}","('5tr', '2tr', 'aco', '2ca', '7tr')",0,SB,-,"('api', '6ca')",a6o,{},,,{1: 'thight'},{1: 'normal'}
cash_game,2,"{0: 20, 1: 100}","{0: ('8tr', '8pi'), 1: ('7co', '7ca')}","('qpi', 'kpi', 'api', '9tr', '9pi')",0,SB,-,"('8tr', '8pi')",88,{},,,{1: 'thight'},{1: 'agressive'}
cash_game,4,"{0: 50, 1: 50, 2: 100, 3: 150}","{0: ('6ca', '5ca'), 1: ('7ca', 'kca'), 2: ('qca', '7co'), 3: ('6pi', 'aco')}","('9ca', '5pi', '2tr', 'ktr', 'jco')",3,button,late,"('6pi', 'aco')",a6o,{2: 'call - '},,,"{0: 'normal', 1: 'normal', 2: 'limper'}","{0: 'passive', 1: 'normal', 2: 'agressive'}"
cash_game,3,"{0: 150, 1: 400, 2: 50}","{0: ('qco', 'qpi'), 1: ('7co', '7tr'), 2: ('2ca', 'aca')}","('4tr', 'atr', 'qca', '6ca', 'aco')",1,BB,middle,"('7co', '7tr')",77,"{0: 'call - ', 2: 'fold - '}",,,"{0: 'thight', 2: 'loose'}","{0: 'passive', 2: 'normal'}"
cash_game,2,"{0: 100, 1: 50}","{0: ('tpi', '8ca'), 1: ('3pi', 'qpi')}","('7co', '7tr', '5ca', 'tca', 'ttr')",0,SB,-,"('tpi', '8ca')",t8o,{},,,{1: 'loose'},{1: 'passive'}
cash_game,2,"{0: 150, 1: 100}","{0: ('6pi', '9pi'), 1: ('atr', 'jtr')}","('8tr', '6co', '4co', 'aco', '5ca')",1,BB,-,"('atr', 'jtr')",ajs,{0: 'raise - PO-0.3'},,,{0: 'loose'},{0: 'normal'}
cash_game,2,"{0: 75, 1: 75}","{0: ('7co', '8pi'), 1: ('tca', 'aca')}","('5co', 'tco', 'jtr', 'jca', '3tr')",1,BB,-,"('tca', 'aca')",ats,{0: 'raise - all_in'},,,{0: 'normal'},{0: 'passive'}
cash_game,4,"{0: 100, 1: 150, 2: 50, 3: 150}","{0: ('jca', 'ttr'), 1: ('atr', 'api'), 2: ('6ca', '4pi'), 3: ('8pi', '9pi')}","('4co', '4ca', 'jco', '6tr', '2co')",0,SB,blind,"('jca', 'ttr')",jto,"{2: 'call - ', 3: 'fold - '}",,,"{1: 'thight', 2: 'loose', 3: 'loose'}","{1: 'passive', 2: 'passive', 3: 'normal'}"
cash_game,3,"{0: 75, 1: 50, 2: 150}","{0: ('ktr', '3pi'), 1: ('jtr', 'qtr'), 2: ('7tr', '3co')}","('kca', '2co', '9ca', '8pi', 'kpi')",2,button,late,"('7tr', '3co')",73o,{},,,"{0: 'normal', 1: 'thight'}","{0: 'passive', 1: 'normal'}"
cash_game,4,"{0: 75, 1: 20, 2: 200, 3: 200}","{0: ('jpi', '5tr'), 1: ('qtr', '6co'), 2: ('api', '4co'), 3: ('kca', 'ttr')}","('7ca', 'qca', '2ca', '6tr', '9pi')",0,SB,blind,"('jpi', '5tr')",j5o,"{2: 'call - ', 3: 'call - '}",,,"{1: 'limper', 2: 'limper', 3: 'limper'}","{1: 'passive', 2: 'agressive', 3: 'passive'}"
cash_game,4,"{0: 100, 1: 200, 2: 200, 3: 75}","{0: ('qco', 'atr'), 1: ('5ca', 'qtr'), 2: ('6co', '8pi'), 3: ('2tr', '5co')}","('5pi', 'ttr', '8co', '2co', '4pi')",0,SB,blind,"('qco', 'atr')",aqo,"{2: 'call - ', 3: 'fold - '}",,,"{1: 'loose', 2: 'limper', 3: 'thight'}","{1: 'passive', 2: 'passive', 3: 'passive'}"
cash_game,4,"{0: 400, 1: 50, 2: 100, 3: 150}","{0: ('9co', '8tr'), 1: ('8ca', '9tr'), 2: ('9pi', 'ttr'), 3: ('8co', 'jpi')}","('api', 'qco', '7ca', 'qtr', '5ca')",0,SB,blind,"('9co', '8tr')",98o,"{2: 'fold - ', 3: 'raise - BB-5'}",,,"{1: 'thight', 2: 'loose', 3: 'limper'}","{1: 'passive', 2: 'passive', 3: 'agressive'}"
cash_game,4,"{0: 150, 1: 100, 2: 20, 3: 50}","{0: ('5ca', '7co'), 1: ('2co', 'qtr'), 2: ('6pi', '2ca'), 3: ('7tr', '4co')}","('4pi', 'aco', '7ca', '4tr', 'jpi')",1,BB,early,"('2co', 'qtr')",q2o,"{0: 'call - ', 2: 'call - ', 3: 'call - '}",,,"{0: 'thight', 2: 'normal', 3: 'thight'}","{0: 'agressive', 2: 'normal', 3: 'agressive'}"
cash_game,2,"{0: 100, 1: 100}","{0: ('qco', 'jca'), 1: ('api', 'tca')}","('6co', '9pi', '8pi', 'atr', 'ktr')",0,SB,-,"('qco', 'jca')",qjo,{},,,{1: 'normal'},{1: 'agressive'}
cash_game,4,"{0: 20, 1: 200, 2: 100, 3: 50}","{0: ('3tr', '3pi'), 1: ('jco', '7pi'), 2: ('api', 'tca'), 3: ('4pi', '8ca')}","('5pi', 'ttr', '3co', 'tpi', 'ktr')",2,mp,middle,"('api', 'tca')",ato,{},,,"{0: 'limper', 1: 'thight', 3: 'normal'}","{0: 'agressive', 1: 'agressive', 3: 'agressive'}"
cash_game,3,"{0: 100, 1: 100, 2: 150}","{0: ('5ca', '3pi'), 1: ('4ca', 'jca'), 2: ('atr', '3ca')}","('qca', 'aca', '2pi', 'kco', '6tr')",2,button,late,"('atr', '3ca')",a3o,{},,,"{0: 'loose', 1: 'loose'}","{0: 'passive', 1: 'agressive'}"
cash_game,3,"{0: 150, 1: 150, 2: 200}","{0: ('5ca', 'jtr'), 1: ('api', '8co'), 2: ('3tr', 'jca')}","('tco', '5tr', '7tr', '4co', 'aco')",2,button,late,"('3tr', 'jca')",j3o,{},,,"{0: 'loose', 1: 'normal'}","{0: 'normal', 1: 'normal'}"
cash_game,3,"{0: 75, 1: 50, 2: 200}","{0: ('2co', '2ca'), 1: ('4ca', '3pi'), 2: ('6co', 'qtr')}","('6pi', '9ca', 'qca', '7ca', 'jca')",2,button,late,"('6co', 'qtr')",q6o,{},,,"{0: 'limper', 1: 'loose'}","{0: 'agressive', 1: 'normal'}"
cash_game,2,"{0: 150, 1: 200}","{0: ('3pi', 'tco'), 1: ('atr', '7ca')}","('7tr', 'tpi', 'qco', '6co', '6ca')",1,BB,-,"('atr', '7ca')",a7o,{0: 'raise - PO-0.5'},,,{0: 'thight'},{0: 'agressive'}
cash_game,2,"{0: 50, 1: 200}","{0: ('qtr', '5pi'), 1: ('7pi', 'ktr')}","('kco', 'atr', '9co', '2tr', '7ca')",1,BB,-,"('7pi', 'ktr')",k7o,{0: 'call - '},,,{0: 'limper'},{0: 'normal'}
cash_game,2,"{0: 200, 1: 100}","{0: ('kca', 'jtr'), 1: ('6ca', 'kco')}","('tca', '8pi', '9co', '7tr', '7ca')",1,BB,-,"('6ca', 'kco')",k6o,{0: 'raise - PO-0.3'},,,{0: 'thight'},{0: 'normal'}
cash_game,3,"{0: 75, 1: 50, 2: 400}","{0: ('2co', 'jpi'), 1: ('3co', '9pi'), 2: ('jca', 'qtr')}","('5ca', '2ca', 'qca', 'tpi', '6ca')",1,BB,middle,"('3co', '9pi')",93o,"{0: 'call - ', 2: 'fold - '}",,,"{0: 'limper', 2: 'limper'}","{0: 'normal', 2: 'agressive'}"
cash_game,4,"{0: 75, 1: 75, 2: 75, 3: 400}","{0: ('7pi', 'kpi'), 1: ('qca', 'kca'), 2: ('api', '8tr'), 3: ('5tr', '3co')}","('3pi', '3tr', '4pi', '9co', '5pi')",1,BB,early,"('qca', 'kca')",kqs,"{0: 'fold - ', 2: 'call - ', 3: 'fold - '}",,,"{0: 'loose', 2: 'normal', 3: 'normal'}","{0: 'agressive', 2: 'agressive', 3: 'agressive'}"
cash_game,3,"{0: 400, 1: 100, 2: 150}","{0: ('4co', '3co'), 1: ('ttr', '6pi'), 2: ('kpi', 'tco')}","('8tr', '4tr', '2tr', '9tr', 'ktr')",0,SB,early,"('4co', '3co')",43s,{2: 'raise - PO-5'},,,"{1: 'thight', 2: 'thight'}","{1: 'passive', 2: 'passive'}"
cash_game,2,"{0: 150, 1: 200}","{0: ('3co', 'atr'), 1: ('6pi', 'qca')}","('jpi', 'tpi', '5pi', '8co', 'tco')",1,BB,-,"('6pi', 'qca')",q6o,{0: 'call - '},,,{0: 'loose'},{0: 'normal'}
cash_game,4,"{0: 100, 1: 100, 2: 75, 3: 150}","{0: ('aca', '7pi'), 1: ('4pi', '6ca'), 2: ('5pi', '3tr'), 3: ('2co', '2pi')}","('4tr', '6tr', 'qpi', 'aco', 'qco')",2,mp,middle,"('5pi', '3tr')",53o,{},,,"{0: 'limper', 1: 'thight', 3: 'limper'}","{0: 'normal', 1: 'passive', 3: 'normal'}"
cash_game,3,"{0: 100, 1: 50, 2: 400}","{0: ('9pi', '4ca'), 1: ('7co', '2ca'), 2: ('jca', 'api')}","('8pi', '6ca', '5tr', '2tr', '6tr')",2,button,late,"('jca', 'api')",ajo,{},,,"{0: 'normal', 1: 'loose'}","{0: 'passive', 1: 'normal'}"
cash_game,2,"{0: 50, 1: 100}","{0: ('9ca', 'aca'), 1: ('jpi', 'kca')}","('qca', '2ca', 'jtr', '3tr', '4pi')",0,SB,-,"('9ca', 'aca')",a9s,{},,,{1: 'normal'},{1: 'agressive'}
cash_game,3,"{0: 100, 1: 150, 2: 20}","{0: ('2ca', 'tpi'), 1: ('qpi', 'kco'), 2: ('3co', 'atr')}","('kca', '7co', '5co', 'jca', '5ca')",2,button,late,"('3co', 'atr')",a3o,{},,,"{0: 'normal', 1: 'thight'}","{0: 'agressive', 1: 'agressive'}"
cash_game,3,"{0: 50, 1: 200, 2: 75}","{0: ('6pi', '7co'), 1: ('9pi', '5tr'), 2: ('8tr', '4tr')}","('4pi', '5ca', '9tr', 'kpi', 'aca')",2,button,late,"('8tr', '4tr')",84s,{},,,"{0: 'loose', 1: 'limper'}","{0: 'agressive', 1: 'agressive'}"
cash_game,3,"{0: 100, 1: 75, 2: 150}","{0: ('tpi', '6ca'), 1: ('2tr', '7ca'), 2: ('7co', '9pi')}","('3pi', '7tr', '3ca', 'atr', '2ca')",0,SB,early,"('tpi', '6ca')",t6o,{2: 'raise - all_in'},,,"{1: 'normal', 2: 'limper'}","{1: 'passive', 2: 'passive'}"
cash_game,3,"{0: 400, 1: 75, 2: 150}","{0: ('7ca', '7tr'), 1: ('9tr', '3tr'), 2: ('ttr', 'kpi')}","('2pi', '8co', 'kca', 'jtr', '7co')",1,BB,middle,"('9tr', '3tr')",93s,"{0: 'call - ', 2: 'raise - PO-3'}",,,"{0: 'normal', 2: 'normal'}","{0: 'normal', 2: 'normal'}"
